"id","tweet","label"
"train_twi_00839","Vybz!!! U cld hv been a music legend bt instead u say u wan b a abokyi","Abuse"
"train_twi_00840","w’abon papa herh","Abuse"
"train_twi_00841","Alatafoɔ ne gyimie deɛ 😹","Hate"
"train_twi_00842","Otweaa 😂  Learn how to talk Ofui.  Pray your wife don’t kill your and take all your properties.","Abuse"
"train_twi_00843","asantefo) ne shiishii","Hate"
"train_twi_00844","Remix: ECG again oo featuring MTN....abodamfo) mienu","Abuse"
"train_twi_00845","You see o gyimie nkoaa","Abuse"
"train_twi_00846","wo yɛ tuutuunii barima paa. sia.","Abuse"
"train_twi_00847","Wo Maame a ɔwoo wo ni twaasidi. Aboa gyimii. You den those pastors all no get sense","Abuse"
"train_twi_00848","You dey Gh twitter, it's near 10am and you're greeting, ""good afternoon"" aboafunu","Abuse"
"train_twi_00849","Since alatafuo kɔ dru Braizay, mate sɛ ɛhɔ a starti sɛ ɛbon kan kan!!!","Abuse"
"train_twi_00850","ha ha RT  @Bedroom_Bulley : RT @The1TheyCall_E: #5WordsAfterSex Otweaa! Walk make I see","Abuse"
"train_twi_00851","Ano see your text oo Wo Maame tw3 kankan s3 Mahama anum","Abuse"
"train_twi_00852","Adw33, gyimi gyimi, Wo ho fi prako ","Abuse"
"train_twi_00853","Nkwasia keka sei ,who send you??🤣🤣🤣 only poor think such way","Abuse"
"train_twi_00854","And who lied to you that you are sensible.? Ashawo.Tuutuunii, your sense mpo nie? you are proud of that your fish brain.? Obaa tantan Bleaching cream will finish and we shall see your black colour.","Abuse"
"train_twi_00855","You kraa you support Nkwasiasem too much 🙄😏😏. WTF is "" is Nkrumah's legacy overrated? Are you supposed to ask this silly question?","Abuse"
"train_twi_00856","woho kankan tis3 Vybz Kartel trumu wai 🤣🤣🤣🤣🤣 aden aa dwene woho 🤣🤣. herh w'anum kankan tis3 Vybz Kartel amotuom wai 🤣🤣🤣🤣🤣.","Abuse"
"train_twi_00857","Do you mean all tribes, including the north, bowed to Otumfour? Hey, stop twisting history, okay. Why would another tribe leader bow to another tribe leader?  Otumfour is king is Ashante region only, period.  Nsɛmfo kɛkɛ. Why would my tribe leader kowtow to otumfour? Abeg, shift","Abuse"
"train_twi_00858","Me dɔ, nhyira no Mantɔ , Meyɛ ohianiba a menim mpaebɔ, Sɛ wotan me a mɛma w'asetena ayɛ sɛ Dumsor, 🐅 ","Abuse"
"train_twi_00859","S3 Wo ti awu a no matter how you try to hide it you’ll surely expose yourself😹😹","Abuse"
"train_twi_00860","He blocked me cos he come post pic of ein library and wrote nkwasiasem and I just asked her to give me 2 quotes from Confucious and 2 from Niccolò Machiavelli 😂😂","Abuse"
"train_twi_00861","Bonsam kowensani kuronfuo odwamanbo ni","Abuse"
"train_twi_00862","But Rabiu be kurasini paaa. How he miss that chance i still no dey barb.","Abuse"
"train_twi_00863","Alatafuo omu ye beyfuor paa","Hate"
"train_twi_00864","this man don’t know how to talk one bit, 
Kumasi boy paa nah gyimie ahy3 ne ma saa no 🤦‍♂️","Abuse"
"train_twi_00865","Na s3 abrewa a watena Ghana ne whole life b3y3 98yrs s3 de3 3w3 abrokyire no wanhu bi w) Ghana da 3ne3 na ohianiba kwame peprah b) bra na k) hw3 bi oo","Abuse"
"train_twi_00866","Alatafuo adi me sika saa. Need to do more Gh singles next year.","Hate"
"train_twi_00867","Whoever is to'ing the knockouts at this time is a beyifo). Kurasini","Abuse"
"train_twi_00868","Abolo fo) ni gyimie like 5&6","Hate"
"train_twi_00869","Y3 de saa ade3 wei di MP? Tweaa John Dumelo ⚠️","Abuse"
"train_twi_00870","Siato, as u ppl talk say ebe JM wey kill Prof Mills, u rant like this?  Dem give you ppl small dose of your own meds, u dey come play the victim card for here…","Abuse"
"train_twi_00871","Abodamfo) nkoaa, lazy youth. Walking liabilities","Abuse"
"train_twi_00872","Player your name be Sharp but wo ti awu","Abuse"
"train_twi_00873","Gyimie things nkoaa Tchouamani Gyimie things Vinicius Gyimie things Mendy Gyimie paaaaaa","Abuse"
"train_twi_00874","Fa wgyimi k) if you dnt want to come dnt come siaman","Abuse"
"train_twi_00875","E go come mock somebody say en mouth big but den reply am say e be apakye na en fans turn emotional preachers .  Listen to what 🇯🇲 gal is saying","Abuse"
"train_twi_00876","The same way people will tell u ur make-up and permed hair is nice but won't tell you s3... Wa s3 aponkyeba a )k) disko nu... To save u from more embarrassment when u step out to town...Nipa y3 bad oo Ma weni nda h)","Abuse"
"train_twi_00877","Do you know what I did to Gyan before they stopped calling him? Some of you are stupid like you eat toilet. Who is fighting for Asamoah Gyan? For what and to do what? Kramanba😤","Abuse"
"train_twi_00878",")y3 kurasini roff!""@poundsborga: International Platform Paaaa, Wey The Colour To Be Brown 😢""","Abuse"
"train_twi_00879","$MINE  @MineProBusiness Hahahaha, Illiteracy is indeed a disease. Wo ho nyanyan sɛ ɛfeɛ","Abuse"
"train_twi_00880","Let attack him that all you do. Npp paa diaa 😂😂😂 Gyimie nkoaaa","Abuse"
"train_twi_00881","lmao england won so gyɛ wɔ gyimisɛm 🙄🙄🙄","Abuse"
"train_twi_00882","When we voted for the disaster we have now as president I guess he was 45yrs? Ofuii tugyimi","Abuse"
"train_twi_00883","Masa, kasa din ɛnyɛ saa aa w'anum bɛ bɔn","Abuse"
"train_twi_00884","So Mr Demonstrators u culd not contribute to buy bus for  @AsanteKotoko_SCbut u knew how to go and demonstrate tweaa","Abuse"
"train_twi_00885","Npp de3 gyimie saa oo","Hate"
"train_twi_00886","Before I throw you a k!ller punch, tell me who constructed the Accra Digital Center.Enimguasefoɔ. If there's anyone to trust, as far as digitalization is concerned, then it's certainly not any of the goons in your failed party. You guys know no shame 🤮🤮","Abuse"
"train_twi_00887","🤣🤣🤣🤣🤣🤣….Aboaa banku must sue you 🤣🤣🤣🤣🤣","Abuse"
"train_twi_00888","Bawumia ooooooooo Tweaaaaaaa 😂 Dabi Dabi.........wabon roff","Abuse"
"train_twi_00889","The time dem dey play the qualifiers den he be apakye. Kwasia","Abuse"
"train_twi_00890","Imagine Adidas doing this flame,flame #burnwhite with this kit😂😂😂🤣 Nike nnim nyansa kaprɛ sei","Abuse"
"train_twi_00891","Gyimie 😏 some bro ein serious woman 😳😩","Abuse"
"train_twi_00892","W'anum kasa nyɛ koraa","Abuse"
"train_twi_00893","Fa wo kwasiaa fi ho k)","Abuse"
"train_twi_00894","Aponkyeba Odwanhene The Cathedral pit that you've dug could have built an interchange. Gyimiii saaa, brains on low capacity. The likes of you are what Nkrumah calls nation wreckers. Foolish useless entity","Abuse"
"train_twi_00895","Aboaba koooloooo,,,A blogger was sued and jailed last time for a month over publishing of a fake news continue with your foolish foolery you will get there shortly since your sense is short opro😂😂 ","Abuse"
"train_twi_00896","See whose talking about nkwasia adwene","Abuse"
"train_twi_00897","So the gap between your followers and those you follow is like 5k or 10k.. and you are telling me you” ifb “.......wotiri so...😤","Abuse"
"train_twi_00898","Kwasia ebi this shatta nor say before 😂😂😂😂😂😂 masa masa we Dey think Wai","Abuse"
"train_twi_00899","I sincerely don't understand why some uncultured females decides to be rude to guys and post it on the internet for validation. Kyr3s3 Omu y3 bad beeches oo. Saa lie nu 3y3 nkuraasesɛm anaa de3n ","Abuse"
"train_twi_00900","I hate it whenever I hear this “ … is the situation everywhere … go to Europe, America etc” from these incompetent politicians always trying to compare their underperformance to the western world whenever they are asked to do better. Nkwasiasem nkoaaa na akomo","Abuse"
"train_twi_00901","So because of this useless thing that you're insulting Hajia beauty like that?
Moagyimi papa. ndcfuo mmoa! Jon mahama trumu trumu, kowensani osan y3 jonkie. Habba nipa baako!🤦‍♂️🙆🏽‍♂️🤷🏾‍♂️","Abuse"
"train_twi_00902","alatafuo Jollof ny3 de ti s3 Ghanafuo de3 = Nigerian peoples Jollof aint as nice as Ghanaians.","Hate"
"train_twi_00903","Kwasi ka twi na gyae pidgin no kurasini ","Abuse"
"train_twi_00904","Smh. No social awareness from all these companies and institutions around. AMA as usual, sleeping and unbothered. Then we turn around and complain when it floods. Koo Bibinii smh","Hate"
"train_twi_00905","Nii dem say he Dey open the portal to all sasabonsam characters in the SHSshpere","Abuse"
"train_twi_00906","Tadisco students. Why am I not surprised. Gyimie saaa","Abuse"
"train_twi_00907","Nkwan no ani nny3 me f3 😂😂😂😂","Normal"
"train_twi_00908","Herh Buhari. Wabon oooWey uni you go? Ei","Abuse"
"train_twi_00909","Wotiri so trick","Abuse"
"train_twi_00910","They go to all these big schools to learn nothing!!! They can't even manage things come to talk of leading. Wabon kyen Kwame Okyere 😓😓 ","Abuse"
"train_twi_00911","one is being congratulated and the other is being ' wo maame ne maame ne twɛ' wo nana twɛ....moagyimi papa....The gap wiiideee","Abuse"
"train_twi_00912","Akoa ne ho nny3 f3 koraa o 🤣🤣🤣","Abuse"
"train_twi_00913","Are u ok in the head cos what kind of gyimisɛm is this comparison? Aaah","Abuse"
"train_twi_00914","Kowensani, Okuronfuo ne Odwamanboni mahama 😂🤣😅","Abuse"
"train_twi_00915","Costa be kurasini waa","Abuse"
"train_twi_00916","herh NPP, animguasefoɔ nkurasefoɔ ankasa, kai...
#OccupyJulorbiHouse","Hate"
"train_twi_00917","This all ebi azaa nkoaa mind you, we won't fall for this again","Abuse"
"train_twi_00918","Yaa he3 ni gyimii bi","Abuse"
"train_twi_00919","How they treat you will tell. The truth is always in the actions. You can't pretend forever unless bayie sh3 wani ase","Abuse"
"train_twi_00920","Me I bore. I shun dey pop. We go see for the tracks top","Normal"
"train_twi_00921","All those with positive comments here you’re fools. I repeat mo y3 mmoa… is this nice to you… ah way3 woho basaa tantan sei. It’s giving and what what.. gyimi na w’agyima tell your brother the truth or it’s because he’s here in US so you have to support.. ndwan","Abuse"
"train_twi_00922","Charley. Rashford Antony. Gyimie nkoaaaa. Mtch","Abuse"
"train_twi_00923","You deɛ gyimi na I go get you.. Madrid fan aa, w’ayɛ woho motromodwo... Your time go come.","Abuse"
"train_twi_00924","Wo suro babaso na wo pɛ sɛ wo bɔ tuutuu? Massa di twɛ no 😂😂😂😂","Abuse"
"train_twi_00925","Ah? W’anum kasa nyɛ","Abuse"
"train_twi_00926","@Da_RealNii
  high school most tuutuu 😂😂😂","Abuse"
"train_twi_00927","so TIKELENKELE was'nt strong afterall??? just one heading n da bitch wud fly..... smh","Abuse"
"train_twi_00928","You people are here dicussing abodamfo couture","Abuse"
"train_twi_00929","Ayigbefoɔ no eduru park no so. Black cat paa. 😂😂😂","Hate"
"train_twi_00930","You sit behind computers and draft shit and you want us to believe it. Aboafunu","Abuse"
"train_twi_00931","ayaa na moagyimi onq","Abuse"
"train_twi_00932","Your mum met your father at age 17 and he has been her only sexual partner You, at age 20 o s3 21 Wone mmarima b3y3 3-7 na ada Ashawonii baa, yes you!Wokaas3 3y3 normal?Tuutuunii baa, wani nwu wo ho mpo😖","Hate"
"train_twi_00933","The whites are writing books like ""Retire Young Retire Rich "" and koo bibinii is writing ' The Golden Breast""😂 bibinii y3 nipa oo","Hate"
"train_twi_00934","herrr wagyimi forkin ""@Alexzis_o2: When u open ur Snapchat and u see akakaduro paano's snap loading.. ""","Abuse"
"train_twi_00935","Make he take his gyimie go","Abuse"
"train_twi_00936","Okomfo abeg wabon so you better enter school to learn how to read and write proper English. Shame","Abuse"
"train_twi_00937","Motromodwo Nipa !! Mmaa nt)kwa nka wa ko awie , Herh fwgk","Abuse"
"train_twi_00938","aboa.. W'oabɔdwesɛ sɛ nea wo ka ndwan so..","Abuse"
"train_twi_00939","Listen to STN MTN or Royalty mixtape. It’s not Drake’s influence biaa na moagyimi kraa too much.","Abuse"
"train_twi_00940","This one de3 I understand you forget about him.  Akoaaa no wagyimi paaaa .","Abuse"
"train_twi_00941","Your friend should take his blood back , Hw3 girl nu woyale papa. Las las she will say “you didn’t do anything for me”. 😭","Abuse"
"train_twi_00942","Agyenamoa ne Kraman nsut), azaa nkoaa","Abuse"
"train_twi_00943","You care for the people indeed. Otweaa","Abuse"
"train_twi_00944","Healthy beef dierr unless you go Abokyi o","Normal"
"train_twi_00945","The coach de33 I no wan talk en matter w’asa ruff","Abuse"
"train_twi_00946","It took a male parliamentarian to even bring it up but our women are silent waiting to prey on men. Moagyimi dodo.","Abuse"
"train_twi_00947","The crying mp, who just uses the Lords name in vain? 1.1/10. Wabon ruff. ","Abuse"
"train_twi_00948","Actually, you're right. Akyimfo is Saltpond and Kormantsi which is in close proximity to Saltpond.","Normal"
"train_twi_00949","Same applies to people who get titles and start looking down on people in Ghana. Mo nyinaaa moagyimi on the same level.","Abuse"
"train_twi_00950","Delete this nonsense!!! Delete this shit! Delete this nkwasiasem","Abuse"
"train_twi_00951","You don't even see there's something wrong with the free shs because of poor implementation.
I'll not waste my time arguing with you, if you want to vote for the NPP, do so.
NPP ne gyimie","Hate"
"train_twi_00952","Virtual demographics. Existing segregation?  Koo bibinii","Hate"
"train_twi_00953","Nah because ɛyɛ adwuma fon.","Abuse"
"train_twi_00954","Dis dude go party dn do bacon tins aaa, he dnt knw hw to use #excel nw seekn 4 help otweaa","Abuse"
"train_twi_00955","Bawumia deɛ asɛ ɔyɛ gyimi gyimi. Ne kasa koraa nyɛ..","Abuse"
"train_twi_00956","And some people were trying to shift the title. Not under our watch. Nkuraasesɛm sei 😁","Abuse"
"train_twi_00957","I'd rather look like this and be able to afford and own everything i want than to have than having a  pretty have and have to flirt and sleep with ugly  humans for their money and for some stupid social media engagements. Y3 b3 use wo saa..  even that obolo Korea hit tweaa","Abuse"
"train_twi_00958","Siakwa..I just got bored after his first statement and didn't watch again..animguasefoɔ","Abuse"
"train_twi_00959","hwɛ ne jon ne gyimisɛm bi ... LOW IQ ampa 😃😃","Abuse"
"train_twi_00960","Don't forget that Sarkodie's fans are like tugyimi rice they always multiply 😂😂","Abuse"
"train_twi_00961","Adɛn m'anum bɔn mɔmɔne anaa?","Abuse"
"train_twi_00962","Wo se ambɔ bra deaa saa ooo kasa hunu 💔😂😂","Abuse"
"train_twi_00963","tree trunk wey sana fool Herh 🤣🤣🤣🤣. This is a Catholic all over the world and Catholic are over 1.2 billion in membership lol. Continue fooling! Wo tw3m kankan s3 w’anum","Abuse"
"train_twi_00964","your company self no give you things like this, gyimisɛm sɛ he's taking advantage of the market women.","Abuse"
"train_twi_00965","#GhanaAbraborNti ntafo) p3 s3 )mo y3 s3 asantefo)","Hate"
"train_twi_00966","Asantefo) Kasa!!! this early mõrning....","Hate"
"train_twi_00967","""Tell them we're coming"" no nyinaa sɛɛ woyɛ apakye nyansa nyansa","Hate"
"train_twi_00968","Chale Apakye self go fit take your woman 😂😂","Hate"
"train_twi_00969","1k dieben pages? He should be telling us about that publishing deal with Sony. Because he got a good deal deɛ ɔnka ho asɛm. Motromodwo man","Abuse"
"train_twi_00970","Akoa ho nny3 f3 kakra da sei 3na wasa asa saa no…nwura paa 😂 😂","Abuse"
"train_twi_00971","Jorginho dash goal sef ano fit cook cos of this coach ein gyimisɛm. Hm","Abuse"
"train_twi_00972","lets go 1 further than alatafuo and win 2day","Hate"
"train_twi_00973","Nyame nhyira wo wai. Kepa no de3 bonsam bedi n’as3m paaa. aboataaa","Abuse"
"train_twi_00974","Aah Buh YawTog W’asa paa o","Abuse"
"train_twi_00975","SEYI leave Alex woho fon ","Abuse"
"train_twi_00976","Kukuaa menhu wo yie oo. Wobɛyɛ nwunu aa yɛ nwunu, wobɛyɛ hye aa yɛ hye oo na asɛ wooyɛ motromodwo bi saa no","Abuse"
"train_twi_00977","Moayɛ moho bi paa. Animguasefoɔ!","Abuse"
"train_twi_00978","Ebe gyimie edey do dem oooo… demma leaders gyimi nti dem too gyimi p3p33p3","Abuse"
"train_twi_00979","This guy got married five days ago and he is sending me a snap with the heading, “Good Morning Single People.” Woyale papa w‘ate! 😏😏","Abuse"
